id,name,typecode,addr,gcj,wgs,cell_id,wgs_lng,wgs_lat,kind
B0LABS4AYA,驿居酒店,100100,惠南镇人民东路2855号,"121.764225,31.049275","121.759873,31.051390",10451,121.759873,31.05139,hotel
B00155EEEJ,上海鸿运来旅馆,100200|100100,惠南镇城南路612号,"121.762195,31.041656","121.757841,31.043774",10451,121.757841,31.043774,hotel
B0G0MLMWK3,上海艾维精品酒店(惠南地铁站店),100100,惠南镇惠东路12号,"121.763699,31.044655","121.759347,31.046772",10451,121.759347,31.046772,hotel
B0FFHI1PNQ,上海悦庭酒店(惠南镇野生动物园店),100100,上海浦东新区惠南镇城南路438号(乐购对面),"121.757912,31.040977","121.753555,31.043094",10451,121.753555,31.043094,hotel
B0IDKKDE51,上海隆迪旅馆(南汇汽车站),100200,惠南镇车站路20号3楼,"121.764262,31.046061","121.759910,31.048177",10451,121.75991,31.048177,hotel
B0FFIDBJBB,上海雅卓宾馆,100100,上海浦东新区惠南镇东门大街86-92号2楼,"121.761012,31.046677","121.756657,31.048792",10451,121.756657,31.048792,hotel
B00155EK9M,上海聚明宾馆,100100,惠东路121号,"121.764925,31.044852","121.760574,31.046969",10451,121.760574,31.046969,hotel
B0ID6U4D7V,翔宁旅馆(惠南地铁站店),100200,恵南镇梅花路10号,"121.760806,31.049423","121.756451,31.051536",10451,121.756451,31.051536,hotel
B0FFF3JKSY,顺德旅馆,100200,臭水浜路16-17号门面,"121.764708,31.045271","121.760356,31.047388",10451,121.760356,31.047388,hotel
B0JURNUZYM,上海鸿运来旅馆,100200,上海浦东新区惠南镇城南路612号(长安妇科医院西),"121.762174,31.041713","121.757820,31.043831",10451,121.75782,31.043831,hotel
B0I12RB8KX,壹号优选电竞酒店(南汇大学城惠南地铁站店),100100,上海浦东新区惠南镇城南路438号(乐购对面),"121.757912,31.040977","121.753555,31.043094",10451,121.753555,31.043094,hotel
B0FFF3JKQE,上海城东旅馆(惠东路店),100200,城东路30号,"121.76389,31.045465","121.759538,31.047582",10451,121.759538,31.047582,hotel
B0K3RHZ0SI,三只熊租房,100200,惠南镇车站路20号一楼,"121.764298,31.04606","121.759946,31.048176",10451,121.759946,31.048176,hotel
B0FFF3JKM1,安泰旅馆(惠东路),100200,惠南镇城东路6号,"121.764944,31.045123","121.760593,31.047240",10451,121.760593,31.04724,hotel
B00156ZI6O,新欣旅馆(惠东路店),100200,惠南镇城东路12号,"121.76507,31.045415","121.760719,31.047532",10451,121.760719,31.047532,hotel
B0LG7X7Q10,温馨民宿(南汇及野生动物园二店),100200,沪南公路与福汇路交叉口北20米,"121.757525,31.041275","121.753168,31.043392",10451,121.753168,31.043392,hotel
B0FFG23VVY,城乡旅馆,100200,东门路55号,"121.764844,31.046231","121.760493,31.048348",10451,121.760493,31.048348,hotel
B0JGCUILON,青年公寓,100201,南祝路与荡湾支路交叉口西40米,"121.762925,31.043825","121.758572,31.045942",10451,121.758572,31.045942,hotel
B00156ZI7V,牵心公寓,100200,惠南小学南校区西1门旁,"121.7574,31.047642","121.753042,31.049755",10451,121.753042,31.049755,hotel
B0FFL77W01,为民旅馆,100200,惠南镇农工村13号光明医院,"121.76256,31.044674","121.758207,31.046790",10451,121.758207,31.04679,hotel
B0M6K7DPX8,伟民公寓,100200|120000,东门大街与三八路交叉口东北140米,"121.760425,31.047575","121.756070,31.049689",10451,121.75607,31.049689,hotel
B0FFI7832T,如家精选酒店(上海浦东机场店),100105,机场镇川南奉公路1215号,"121.747501,31.174995","121.743128,31.177037",10338,121.743128,31.177037,hotel
B0FFH0MQB9,宝璐酒店(上海浦东机场店),100100,机场镇东亭路638号,"121.752337,31.174923","121.747966,31.176965",10338,121.747966,31.176965,hotel
B00157GUWO,捷家优选酒店(浦东机场店),100100,川南奉公路1312号,"121.745604,31.174927","121.741231,31.176970",10338,121.741231,31.17697,hotel
B00155QBQ9,申春宾馆,061209|100100|170200,机场镇水闸南路50号A,"121.75074,31.172694","121.746368,31.174737",10338,121.746368,31.174737,other
B001532A76,江蓉酒店,100104,机场镇新建路1号,"121.74691,31.174175","121.742537,31.176218",10338,121.742537,31.176218,hotel
B0H0CHVKCW,布丁酒店上海浦东机场店大堂,100105,江镇路与川南奉公路交叉口东120米,"121.749185,31.172638","121.744813,31.174681",10338,121.744813,31.174681,hotel
B0FFHWWOCK,上海鸿程旅馆,100100,晨阳路150号,"121.749633,31.175622","121.745261,31.177664",10338,121.745261,31.177664,hotel
B00155QMFU,上海蓝舍快捷酒店(浦东机场店),100104,军民路1号,"121.750273,31.169026","121.745902,31.171071",10338,121.745902,31.171071,hotel
B0FFFEC2M0,上海晨翔时尚宾馆,100100,川沙新镇晨阳路248号,"121.75209,31.175794","121.747719,31.177836",10338,121.747719,31.177836,hotel
B0IA6HDRVC,江邻公寓,100200,水闸南路与东亭路交叉口西320米,"121.749619,31.172606","121.745247,31.174649",10338,121.745247,31.174649,hotel
B0JUTHMB2N,安佳公寓,100200,部队环路与川南奉公路交叉口西80米,"121.748754,31.168611","121.744382,31.170656",10338,121.744382,31.170656,hotel
B0JUDUF85A,银吉公寓,100200,祝桥镇新建路33号,"121.746323,31.173574","121.741950,31.175617",10338,121.74195,31.175617,hotel
B0L1JOAPUO,起霖公寓,100200,川南奉公路与海霞路交叉口北60米,"121.749275,31.169975","121.744903,31.172020",10338,121.744903,31.17202,hotel
B0LR0OPBAO,江邻公寓B,100200|120302,江镇路与川南奉公路交叉口东160米,"121.749625,31.172625","121.745253,31.174668",10338,121.745253,31.174668,hotel
B0LK0R98P6,云山小筑,100200,营房路与部队环路交叉口东南140米,"121.749475,31.167325","121.745103,31.169371",10338,121.745103,31.169371,hotel
B0L0GY2H6Y,江邻公寓B栋,100200,江镇路与川南奉公路交叉口东160米,"121.749625,31.172575","121.745253,31.174618",10338,121.745253,31.174618,hotel
B0LR0XPVGZ,申春宾馆A幢,100100,机场镇水闸南路50号A申春宾馆,"121.750725,31.172675","121.746353,31.174718",10338,121.746353,31.174718,hotel
B0L3AUV8WR,JimuLightHotel,100100,江镇路与川南奉公路交叉口东60米,"121.748475,31.172675","121.744103,31.174718",10338,121.744103,31.174718,hotel
B0FFMG6MDV,汉庭酒店(上海五角场长海医院店),100105,嫩江路2512号世界路路口(长海医院附近),"121.525336,31.315034","121.520987,31.317091",7687,121.520987,31.317091,hotel
B0LA67BFQ5,上海五角场中原城市广场亚朵酒店,100100,民庆路76号中原城市广场3座亚朵酒店,"121.522862,31.315352","121.518505,31.317402",7687,121.518505,31.317402,hotel
B0KADXW6LY,上海体育大学交流中心酒店(长海医院店),100100,清源环路588号,"121.52353,31.313129","121.519175,31.315182",7687,121.519175,31.315182,hotel
B0015200D5,弘林宾馆,100100,中原路36号(翔殷路地铁站1号口步行480米),"121.532271,31.309798","121.527945,31.311876",7687,121.527945,31.311876,hotel
B0IB9C9SRV,上海体院体育交流中心大堂,100100,长海路街道清源环路588号上海体育大学体育交流中心,"121.523475,31.312915","121.519120,31.314968",7687,121.51912,31.314968,hotel
B00155NF2D,上海三平旅馆,100200,殷行街道中原路64号B1层(嫩江路地铁站2号口步行120米),"121.532322,31.313045","121.527996,31.315122",7687,121.527996,31.315122,hotel
B0J0A4390A,朱小姐公寓(长海路分店),100100,长海路长海一村3号楼,"121.530425,31.310425","121.526093,31.312498",7687,121.526093,31.312498,hotel
B0FFLFPSR7,上海百缘公寓,100200,国和一村83号底商宾馆住宿长租,"121.526073,31.31647","121.521726,31.318529",7687,121.521726,31.318529,hotel
B0M6M6U29Z,鸿雁楼宾馆,100100,长海路349-2号,"121.527064,31.309874","121.522721,31.311938",7687,121.522721,31.311938,hotel
B00156O0I7,鸿雁美食城,100100|050100,长海路349-2号(近长海医院),"121.526849,31.309815","121.522505,31.311878",7687,121.522505,31.311878,hotel
B00155HIKG,裕臣旅馆(上海长海医院店),100200,中原路58号(中原大厦南侧路东),"121.532234,31.312264","121.527908,31.314341",7687,121.527908,31.314341,hotel
B0FFL9OYRR,上海恩惠民宿(中国武术博物馆分店),100200,长海路长海一村,"121.5308,31.311457","121.526469,31.313530",7687,121.526469,31.31353,hotel
B0LG7X7Q1Z,阿薇小宿民宿(江湾五角场商业区店),100200,中原路与民星路交叉口西南200米,"121.530125,31.310675","121.525792,31.312747",7687,121.525792,31.312747,hotel
B0I65KAYRC,上海东方肝胆医院民宿,100200,中原路长海一村-42号(嫩江路地铁站3号口步行450米),"121.530075,31.311725","121.525742,31.313796",7687,121.525742,31.313796,hotel
B0L27DJU1L,宿舍驿站,100200,恒仁路与清源环路交叉口北140米,"121.523725,31.313725","121.519371,31.315778",7687,121.519371,31.315778,hotel
B0FFGXJP9R,百联嘉定购物中心,060101,澄浏中路3190号,"121.278468,31.386507","121.274008,31.388455",4647,121.274008,31.388455,mall
B0FFG87FM8,嘉乐广场(仓场路),060102,仓场路365号,"121.272676,31.382487","121.268223,31.384441",4647,121.268223,31.384441,mall
B0FFHBLD4A,莫泰酒店(百联嘉定购物中心店),100105,澄浏中路3106号(靠近仓场路近百联购物中心距11号线嘉定北3公里),"121.278012,31.386408","121.273553,31.388356",4647,121.273553,31.388356,hotel
B0FFGIMNEB,上海兰汀精品酒店,100100,仓场路嘉乐广场四楼(复华购物广场),"121.273016,31.382734","121.268563,31.384688",4647,121.268563,31.384688,hotel
B0FFG955YM,新成公寓(和政路),100200,和政路509号,"121.270183,31.386605","121.265733,31.388560",4647,121.265733,31.38856,hotel
B0GKSHKUYQ,汉乐汤温泉酒店(嘉乐广场店),100100,仓场路365号嘉乐广场F1层,"121.272726,31.382602","121.268273,31.384556",4647,121.268273,31.384556,hotel
B0LUAUK6G7,方舟公寓,100200|120000,新成路街道澄浏中路3106号方舟公寓6号楼714室,"121.278194,31.385932","121.273735,31.387880",4647,121.273735,31.38788,hotel
B0M6FDY658,上海宝硕宾馆管理有限公司,100100|170200,澄浏中路与墅沟路交叉口南220米,"121.279475,31.379475","121.275014,31.381424",4647,121.275014,31.381424,hotel
B0FFG8J9XS,格林豪泰贝壳酒店(上海虹桥枢纽徐泾北城地铁站店),100105,徐乐路240号(徐泾北城地铁站2号口步行440米),"121.245838,31.174214","121.241417,31.176264",4243,121.241417,31.176264,hotel
B0MGR1MBTH,泰馨家园的民宿,100200,诸陆西路与徐乐路交叉口东南180米,"121.246575,31.173325","121.242154,31.175375",4243,121.242154,31.175375,hotel
B0LRSK43L7,舒适酒店,100100,徐乐路与诸陆西路交叉口南80米,"121.245477,31.173819","121.241056,31.175869",4243,121.241056,31.175869,hotel
B0FFK64ADB,上海迪尚居主题民宿(国际旅游度假区店),100200,川沙镇陈桥村1217号1-2室,"121.684585,31.138675","121.680278,31.140807",9572,121.680278,31.140807,hotel
B0J1XGQEGA,上海香樟小院民宿(国际旅游度假区店),100200|050000,"上海浦东新区川沙新镇六灶民义村1319号,近迪士尼","121.687809,31.133307","121.683497,31.135436",9572,121.683497,31.135436,hotel
B0FFIP8OBC,上海香缘居民宿,100200,民义村15组1205号,"121.691154,31.131464","121.686836,31.133588",9572,121.686836,31.133588,hotel
B0GK7719JD,上海拾光元素精选民宿,100100|100200,陈桥村243-2号,"121.686236,31.139075","121.681926,31.141204",9572,121.681926,31.141204,hotel
B0J3KGTD4O,上海转角精品民宿(上海国际旅游度假区店),100200,民义村1359号,"121.68688,31.134904","121.682569,31.137034",9572,121.682569,31.137034,hotel
B0FFK10OU8,上海好来居精品民宿,100200,川沙新镇民义村14组1358号,"121.686876,31.134861","121.682565,31.136991",9572,121.682565,31.136991,hotel
B0FFJY7E0S,上海亭轩阁民宿,100200,川沙新镇民义村1360号,"121.68706,31.135025","121.682749,31.137155",9572,121.682749,31.137155,hotel
B0FFI8H2AV,美宿之家·famliy亲子度假民宿(上海国际旅游度假区店),100200,川沙新镇陈桥村247-3号,"121.686209,31.139053","121.681899,31.141182",9572,121.681899,31.141182,hotel
B0I1UAWZ2L,上海四叶草主题酒店(上海迪士尼店),100100,川沙镇民义村1535号,"121.692483,31.134552","121.688162,31.136672",9572,121.688162,31.136672,hotel
B0FFM9IDWT,上海陆顺居民宿,100200,民义村14组1325号,"121.687894,31.133605","121.683582,31.135734",9572,121.683582,31.135734,hotel
B0FFKRB14R,上海迪缘小时光民宿,100201,川沙镇六灶民义村14组1336号,"121.687712,31.134221","121.683400,31.136350",9572,121.6834,31.13635,hotel
B0FFIUHY9K,萌瑞希民宿(上海陈桥108店),100200,陈桥路陈桥村108号,"121.688915,31.138383","121.684600,31.140508",9572,121.6846,31.140508,hotel
B0FFKLI1JV,闲庭悦来精品民宿(陈桥路分店),100200,民义村1521号,"121.691921,31.134379","121.687601,31.136500",9572,121.687601,31.1365,hotel
B0FFIJGFES,上海友迎客栈,100200,陈桥路1539号,"121.691906,31.135618","121.687586,31.137739",9572,121.687586,31.137739,hotel
B0FFKIC8H5,上海留宿1532精品民宿,100200,川沙新镇民义村1532号,"121.693099,31.133733","121.688777,31.135853",9572,121.688777,31.135853,hotel
B0FFJTAKYO,上海舒雅民宿(迪士尼度假区周边店),100200,上海浦东新区六灶镇民义村1501号(民义十二组),"121.692602,31.133459","121.688281,31.135580",9572,121.688281,31.13558,hotel
B0JGGYLE0D,上海思嘉一家民宿,100200,川沙新镇陈桥路民义村1518号3楼303室,"121.691811,31.134083","121.687492,31.136205",9572,121.687492,31.136205,hotel
B0IR5KUSZI,80逅创意民宿(陈桥路分店),100200,上海浦东新区川沙新镇陈桥路民义村1521号,"121.692559,31.134603","121.688238,31.136723",9572,121.688238,31.136723,hotel
B0L0AUC5FW,星云度假酒店(上海迪士尼店),100100,川沙新镇民义村1330号,"121.687879,31.133765","121.683567,31.135894",9572,121.683567,31.135894,hotel
B0KKG4TWYJ,上海童乐坊民宿(迪士尼度假区一店),100200,唐黄路与航城路交叉口北260米,"121.684663,31.138726","121.680356,31.140858",9572,121.680356,31.140858,hotel
B0HA3Z2UKA,上海万国精品民宿,100200,川沙六灶镇民义村十五组1226号,"121.690417,31.131097","121.686100,31.133223",9572,121.6861,31.133223,hotel
B0GR7ZHKS4,如院民宿,100200,民义村1282号,"121.68979,31.131921","121.685474,31.134048",9572,121.685474,31.134048,hotel
B0FFL0WK3L,上海番茄庄园民宿(航城路分店),100200,上海浦东新区航城路其成村235号,"121.684984,31.136065","121.680677,31.138198",9572,121.680677,31.138198,hotel
B0FFJZUJMH,香缘居精品民宿(迪士尼度假区18号店),100200|050000,施新路民唐14组路川沙新镇民义村15组,"121.691359,31.131376","121.687041,31.133500",9572,121.687041,31.1335,hotel
B0FFK6M68L,上海洛登民宿(4号店),100200,上海浦东新区川沙新镇民义村1522号,"121.691812,31.134404","121.687493,31.136526",9572,121.687493,31.136526,hotel
B0FFKORTTQ,上海闲庭小筑精品民宿(8号店),100200,陈桥路与民唐13、14、15组路交叉口西北200米,"121.691968,31.134347","121.687648,31.136468",9572,121.687648,31.136468,hotel
B0M6Z720L2,郊野寒舍,100200,陈桥路与纯民路交叉口西南160米,"121.692675,31.131225","121.688354,31.133347",9572,121.688354,31.133347,hotel
B0JK6H4R4U,汐止花园酒店,100100,陈桥路与航城路交叉口西北100米,"121.689535,31.138666","121.685219,31.140789",9572,121.685219,31.140789,hotel
B001573BRE,红太阳商业广场,060102,通河路531-539号(通河一村小区旁),"121.445787,31.337198","121.441177,31.339031",6674,121.441177,31.339031,mall
B0KUTXDYJ0,迷家青年酒店(通河新村地铁站店),100100|100200,通河路556号,"121.444778,31.33769","121.440165,31.339521",6674,121.440165,31.339521,hotel
B00156ZHRW,上海舒慧客房部,100100,呼玛路596号2层,"121.447695,31.338842","121.443089,31.340678",6674,121.443089,31.340678,hotel
B0FFF0EJKC,乐活家公寓(上海呼兰路店),100100,张庙街道呼兰路799号锦和越界智汇园9号楼502室,"121.442579,31.34319","121.437961,31.345015",6674,121.437961,31.345015,hotel
B0IA3XI4R9,通和假日旅馆,100200,通河路530号,"121.445234,31.336599","121.440622,31.338431",6674,121.440622,31.338431,hotel
B0M6XCSSDN,兔喜驿站,100200,呼兰路与呼青路交叉口东南180米,"121.441775,31.339625","121.437156,31.341450",6674,121.437156,31.34145,hotel
B0LGR60IJ2,申梦·宴会中心,050100|100100,通河路531-539号红太阳商业广场,"121.445675,31.336525","121.441064,31.338358",6674,121.441064,31.338358,other
B0KRCPAQ4C,品逸时尚宾馆,100100,通河路与呼玛路交叉口南20米,"121.444875,31.337775","121.440262,31.339606",6674,121.440262,31.339606,hotel
B0L14M0R7Y,福德荟公寓,100200|120000,范氏实业商务大厦,"121.448621,31.339539","121.444017,31.341377",6674,121.444017,31.341377,hotel
B0LAGZT05Q,上海市宝山区通河路550号迷你酒店,100100,通河路与呼玛路交叉口南80米,"121.444675,31.337325","121.440062,31.339156",6674,121.440062,31.339156,hotel
B0M6F10YL2,宏裕苑E栈,100200,呼青路与呼兰(西)路交叉口西北240米,"121.438925,31.342625","121.434300,31.344444",6674,121.4343,31.344444,hotel
B0FFK4VJA3,莘庄维璟印象城,060101,莘庄镇七莘路1507号(七莘路地铁站3号口步行150米),"121.363789,31.130911","121.359181,31.132826",5635,121.359181,31.132826,mall
B0FFHED7QT,七莘·红点城-购物中心,060101|060102,七宝镇七莘路1809号(七莘路地铁站出入口步行350米),"121.361906,31.133838","121.357301,31.135754",5635,121.357301,31.135754,mall
B0FFL9UQ7V,汉庭优佳酒店(上海七莘路地铁站店),100105,七莘路1318号3幢,"121.367884,31.12876","121.363269,31.130670",5635,121.363269,31.13067,hotel
